,Title,Company,url,Location,company_url
0,"Software Development Engineer, Amazon Fulfillment Technologies (AFT) - Outbound POPS",Amazon,https://ca.linkedin.com/jobs/view/software-development-engineer-amazon-fulfillment-technologies-aft-outbound-pops-at-amazon-4430765584?position=1&pageNum=0&refId=QsLemNo0Bp%2BVIurVCD2aIQ%3D%3D&trackingId=%2F6jfZK66Ws1KB83%2FIhbhXQ%3D%3D,"Toronto, Ontario, Canada",https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle
1,"Software Engineer II, Full-Stack (Card Acquisition)",Affirm,https://ca.linkedin.com/jobs/view/software-engineer-ii-full-stack-card-acquisition-at-affirm-4379432674?position=2&pageNum=0&refId=QsLemNo0Bp%2BVIurVCD2aIQ%3D%3D&trackingId=cEmnqSi6XGD6o9eOf3RD8g%3D%3D,"Windsor, Ontario, Canada",https://www.linkedin.com/company/affirm?trk=public_jobs_jserp-result_job-search-card-subtitle
2,"Software Developer III, Cloud",Google,https://ca.linkedin.com/jobs/view/software-developer-iii-cloud-at-google-4437576230?position=3&pageNum=0&refId=QsLemNo0Bp%2BVIurVCD2aIQ%3D%3D&trackingId=IZVx0D%2FFLBdz9D2q8RiwBQ%3D%3D,"Waterloo, Ontario, Canada",https://www.linkedin.com/company/google?trk=public_jobs_jserp-result_job-search-card-subtitle
3,"Software Engineer, Simulation",Doppel,https://ca.linkedin.com/jobs/view/software-engineer-simulation-at-doppel-4430169446?position=4&pageNum=0&refId=QsLemNo0Bp%2BVIurVCD2aIQ%3D%3D&trackingId=rSCMBCsqBhcT%2BhLFFFo1ag%3D%3D,"Toronto, Ontario, Canada",https://www.linkedin.com/company/doppelhq?trk=public_jobs_jserp-result_job-search-card-subtitle
4,Software Developer (Toronto),Clio,https://ca.linkedin.com/jobs/view/software-developer-toronto-at-clio-4437940223?position=5&pageNum=0&refId=QsLemNo0Bp%2BVIurVCD2aIQ%3D%3D&trackingId=fqyxEHh3mwX0SEQ3FfNqbA%3D%3D,"Toronto, Ontario, Canada",https://ca.linkedin.com/company/clio---cloud-based-legal-technology?trk=public_jobs_jserp-result_job-search-card-subtitle
5,"Software Engineer II, Full-Stack (Card Acquisition)",Affirm,https://ca.linkedin.com/jobs/view/software-engineer-ii-full-stack-card-acquisition-at-affirm-4379446081?position=6&pageNum=0&refId=QsLemNo0Bp%2BVIurVCD2aIQ%3D%3D&trackingId=V%2F4NmLfiReQ46dOWl0i%2BLQ%3D%3D,"London, Ontario, Canada",https://www.linkedin.com/company/affirm?trk=public_jobs_jserp-result_job-search-card-subtitle
6,"Software Development Engineer 2, Amazon Kids, Amazon Kids",Amazon,https://ca.linkedin.com/jobs/view/software-development-engineer-2-amazon-kids-amazon-kids-at-amazon-4438851470?position=7&pageNum=0&refId=QsLemNo0Bp%2BVIurVCD2aIQ%3D%3D&trackingId=c%2B4%2F%2FWhhE3W94FSMQubYIg%3D%3D,"Toronto, Ontario, Canada",https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle
7,Senior Software Developer,Verily Health,https://ca.linkedin.com/jobs/view/senior-software-developer-at-verily-health-4429357087?position=8&pageNum=0&refId=QsLemNo0Bp%2BVIurVCD2aIQ%3D%3D&trackingId=D1oA2khPyPf2Ex6uwUK7Iw%3D%3D,"Waterloo, Ontario, Canada",https://www.linkedin.com/company/verilyhealth?trk=public_jobs_jserp-result_job-search-card-subtitle
8,"Software Engineer II, Back-end (Card Mgmt & Transaction Processing)",Affirm,https://ca.linkedin.com/jobs/view/software-engineer-ii-back-end-card-mgmt-transaction-processing-at-affirm-4429306509?position=9&pageNum=0&refId=QsLemNo0Bp%2BVIurVCD2aIQ%3D%3D&trackingId=%2Bx6Osys7wZZpNKUtkDjuuA%3D%3D,"Windsor, Ontario, Canada",https://www.linkedin.com/company/affirm?trk=public_jobs_jserp-result_job-search-card-subtitle
9,Intermediate Software Developer,Nanometrics Inc.,https://ca.linkedin.com/jobs/view/intermediate-software-developer-at-nanometrics-inc-4438680870?position=10&pageNum=0&refId=QsLemNo0Bp%2BVIurVCD2aIQ%3D%3D&trackingId=6pGC9x2LlJkvi1ZSxfEszg%3D%3D,"Ottawa, Ontario, Canada",https://ca.linkedin.com/company/nanometrics-seismic-monitoring?trk=public_jobs_jserp-result_job-search-card-subtitle
10,Software Engineer - Frontier,Deloitte,https://ca.linkedin.com/jobs/view/software-engineer-frontier-at-deloitte-4439331968?position=1&pageNum=2&refId=DAE2tyc888sdYjlksKgKIg%3D%3D&trackingId=fRlcGKmDrDB5bpgwhLbSIQ%3D%3D,"Toronto, Ontario, Canada",https://www.linkedin.com/company/deloitte?trk=public_jobs_jserp-result_job-search-card-subtitle
